# x, f(x)
-1.070270270270270174e+01,3.469231924389154328e-10
-1.067867867867867915e+01,3.743996360507385778e-10
-1.065465465465465478e+01,4.039939281806283913e-10
-1.063063063063063041e+01,4.358645963284079429e-10
-1.060660660660660604e+01,4.701816622476370554e-10
-1.058258258258258167e+01,5.071274467311290429e-10
-1.055855855855855907e+01,5.468974286015511592e-10
-1.053453453453453470e+01,5.897011614020910301e-10
-1.051051051051051033e+01,6.357632514965116792e-10
-1.048648648648648596e+01,6.853244015146991444e-10
-1.046246246246246159e+01,7.386425233195532451e-10
-1.043843843843843899e+01,7.959939249246673884e-10
-1.041441441441441462e+01,8.576745760603206483e-10
-1.039039039039039025e+01,9.240014573685337486e-10
-1.036636636636636588e+01,9.953139985074849150e-10
-1.034234234234234151e+01,1.071975610761747049e-09
-1.031831831831831892e+01,1.154375320089005808e-09
-1.029429429429429455e+01,1.242929506886738940e-09
-1.027027027027027017e+01,1.338083759134854480e-09
-1.024624624624624580e+01,1.440314845963565466e-09
-1.022222222222222143e+01,1.550132819110882224e-09
-1.019819819819819884e+01,1.668083250171877683e-09
-1.017417417417417447e+01,1.794749612004091690e-09
-1.015015015015015010e+01,1.930755813140476610e-09
-1.012612612612612573e+01,2.076768894575352144e-09
-1.010210210210210136e+01,2.233501898830364935e-09
-1.007807807807807876e+01,2.401716921778376056e-09
-1.005405405405405439e+01,2.582228358305253976e-09
-1.003003003003003002e+01,2.775906353522712686e-09
-1.000600600600600565e+01,2.983680471914124893e-09
-9.981981981981981278e+00,3.206543597497382720e-09
-9.957957957957958683e+00,3.445556078830032177e-09
-9.933933933933934313e+00,3.701850133460878138e-09
-9.909909909909909942e+00,3.976634527252443768e-09
-9.885885885885885571e+00,4.271199544862193194e-09
-9.861861861861861200e+00,4.586922268577481470e-09
-9.837837837837838606e+00,4.925272183654643265e-09
-9.813813813813814235e+00,5.287817129316477376e-09
-9.789789789789789864e+00,5.676229615617155312e-09
-9.765765765765765494e+00,6.092293527493966656e-09
-9.741741741741741123e+00,6.537911238489823346e-09
-9.717717717717718529e+00,7.015111157855191790e-09
-9.693693693693694158e+00,7.526055736024554683e-09
-9.669669669669669787e+00,8.073049954811998245e-09
-9.645645645645645416e+00,8.658550330089371974e-09
-9.621621621621621046e+00,9.285174456196842039e-09
-9.597597597597598451e+00,9.955711122898646181e-09
-9.573573573573574080e+00,1.067313103733332399e-08
-9.549549549549549710e+00,1.144059818512617984e-08
-9.525525525525525339e+00,1.226148186663358831e-08
-9.501501501501500968e+00,1.313936944617630025e-08
-9.477477477477478374e+00,1.407807985409869834e-08
-9.453453453453454003e+00,1.508167788356542393e-08
-9.429429429429429632e+00,1.615448932617745304e-08
-9.405405405405405261e+00,1.730111699276886131e-08
-9.381381381381380891e+00,1.852645766812427605e-08
-9.357357357357358296e+00,1.983572005085404811e-08
-9.333333333333333925e+00,2.123444373227443112e-08
-9.309309309309309555e+00,2.272851927086892745e-08
-9.285285285285285184e+00,2.432420942176926013e-08
-9.261261261261260813e+00,2.602817158367745174e-08
-9.237237237237238219e+00,2.784748152877844808e-08
-9.213213213213213848e+00,2.978965848445769590e-08
-9.189189189189189477e+00,3.186269163904921790e-08
-9.165165165165165106e+00,3.407506814740989909e-08
-9.141141141141140736e+00,3.643580271583600006e-08
-9.117117117117118141e+00,3.895446884972908909e-08
-9.093093093093093771e+00,4.164123185148063748e-08
-9.069069069069069400e+00,4.450688366027786096e-08
-9.045045045045045029e+00,4.756287962996202544e-08
-9.021021021021020658e+00,5.082137734567740817e-08
-8.996996996996998064e+00,5.429527758486385867e-08
-8.972972972972971917e+00,5.799826753316074945e-08
-8.948948948948949322e+00,6.194486637101516806e-08
-8.924924924924924952e+00,6.615047335224704400e-08
-8.900900900900900581e+00,7.063141850148089321e-08
-8.876876876876877986e+00,7.540501606328618349e-08
-8.852852852852851839e+00,8.048962084201189417e-08
-8.828828828828829245e+00,8.590468757770492845e-08
-8.804804804804804874e+00,9.167083351019194277e-08
-8.780780780780780503e+00,9.780990429030718488e-08
-8.756756756756756133e+00,1.043450434045012286e-07
-8.732732732732731762e+00,1.113007652865409689e-07
-8.708708708708709167e+00,1.187030322978246833e-07
-8.684684684684684797e+00,1.265793357659398482e-07
-8.660660660660660426e+00,1.349587812795018250e-07
-8.636636636636636055e+00,1.438721784460752804e-07
-8.612612612612611684e+00,1.533521353290436290e-07
-8.588588588588589090e+00,1.634331577887287236e-07
-8.564564564564564719e+00,1.741517539628430379e-07
-8.540540540540540349e+00,1.855465441314914896e-07
-8.516516516516515978e+00,1.976583762224901935e-07
-8.492492492492491607e+00,2.105304472236520353e-07
-8.468468468468469013e+00,2.242084307800128051e-07
-8.444444444444444642e+00,2.387406112656885849e-07
-8.420420420420420271e+00,2.541780246321755715e-07
-8.396396396396395900e+00,2.705746063475068068e-07
-8.372372372372371530e+00,2.879873467536397109e-07
-8.348348348348348935e+00,3.064764541829581935e-07
-8.324324324324324564e+00,3.261055261886715297e-07
-8.300300300300300194e+00,3.469417292582965368e-07
-8.276276276276275823e+00,3.690559873943167584e-07
-8.252252252252251452e+00,3.925231799614873358e-07
-8.228228228228228858e+00,4.174223492161460123e-07
-8.204204204204204487e+00,4.438369179493378207e-07
-8.180180180180180116e+00,4.718549176924642333e-07
-8.156156156156155745e+00,5.015692279517267084e-07
-8.132132132132131375e+00,5.330778269556330083e-07
-8.108108108108108780e+00,5.664840544184597559e-07
-8.084084084084084409e+00,6.018968868418056321e-07
-8.060060060060060039e+00,6.394312258960439138e-07
-8.036036036036035668e+00,6.792082004440015292e-07
-8.012012012012011297e+00,7.213554827900454883e-07
-7.987987987987987815e+00,7.660076197594412241e-07
-7.963963963963964332e+00,8.133063792350669577e-07
-7.939939939939939961e+00,8.634011128013733973e-07
-7.915915915915915591e+00,9.164491351691015149e-07
-7.891891891891892108e+00,9.726161210783343955e-07
-7.867867867867867737e+00,1.032076520402348475e-06
-7.843843843843844255e+00,1.095013992200217451e-06
-7.819819819819819884e+00,1.161621858492262632e-06
-7.795795795795795513e+00,1.232103578559373025e-06
-7.771771771771772030e+00,1.306673244594722216e-06
-7.747747747747747660e+00,1.385556099564632597e-06
-7.723723723723724177e+00,1.468989078164377561e-06
-7.699699699699699806e+00,1.557221371784185234e-06
-7.675675675675675436e+00,1.650515018431292414e-06
-7.651651651651651953e+00,1.749145518584765140e-06
-7.627627627627627582e+00,1.853402477991621787e-06
-7.603603603603603212e+00,1.963590278445431570e-06
-7.579579579579579729e+00,2.080028777621344495e-06
-7.555555555555555358e+00,2.203054039076086387e-06
-7.531531531531531876e+00,2.333019093555169595e-06
-7.507507507507507505e+00,2.470294732785761376e-06
-7.483483483483483134e+00,2.615270336968987632e-06
-7.459459459459459651e+00,2.768354737222299629e-06
-7.435435435435435281e+00,2.929977114260333984e-06
-7.411411411411411798e+00,3.100587934639827588e-06
-7.387387387387387427e+00,3.280659925933728029e-06
-7.363363363363363057e+00,3.470689092238476514e-06
-7.339339339339339574e+00,3.671195771458280939e-06
-7.315315315315315203e+00,3.882725735851489162e-06
-7.291291291291291721e+00,4.105851337364157168e-06
-7.267267267267267350e+00,4.341172699318826806e-06
-7.243243243243242979e+00,4.589318956068144636e-06
-7.219219219219219497e+00,4.850949542265495639e-06
-7.195195195195195126e+00,5.126755533449418886e-06
-7.171171171171171643e+00,5.417461039680307247e-06
-7.147147147147147273e+00,5.723824654014226778e-06
-7.123123123123122902e+00,6.046640957641863856e-06
-7.099099099099099419e+00,6.386742083565813416e-06
-7.075075075075075048e+00,6.744999340735820428e-06
-7.051051051051050678e+00,7.122324900605155583e-06
-7.027027027027027195e+00,7.519673548119255834e-06
-7.003003003003002824e+00,7.938044499192548181e-06
-6.978978978978979342e+00,8.378483286775185974e-06
-6.954954954954954971e+00,8.842083717659855315e-06
-6.930930930930930600e+00,9.329989902221582585e-06
-6.906906906906907118e+00,9.843398359333442290e-06
-6.882882882882882747e+00,1.038356019874468408e-05
-6.858858858858859264e+00,1.095178338325429653e-05
-6.834834834834834894e+00,1.154943507306057681e-05
-6.810810810810810523e+00,1.217794405470939162e-05
-6.786786786786787040e+00,1.283880325711244793e-05
-6.762762762762762669e+00,1.353357235714951137e-05
-6.738738738738739187e+00,1.426388047741206982e-05
-6.714714714714714816e+00,1.503142897869253972e-05
-6.690690690690690445e+00,1.583799434986113473e-05
-6.666666666666666963e+00,1.668543119781915363e-05
-6.642642642642642592e+00,1.757567534025536777e-05
-6.618618618618619109e+00,1.851074700397232776e-05
-6.594594594594594739e+00,1.949275413159154717e-05
-6.570570570570570368e+00,2.052389579947820836e-05
-6.546546546546546885e+00,2.160646574976839599e-05
-6.522522522522522515e+00,2.274285603941309528e-05
-6.498498498498498144e+00,2.393556080918548119e-05
-6.474474474474474661e+00,2.518718017563455536e-05
-6.450450450450450290e+00,2.650042424899006152e-05
-6.426426426426426808e+00,2.787811728005866037e-05
-6.402402402402402437e+00,2.932320193917188695e-05
-6.378378378378378066e+00,3.083874373026954119e-05
-6.354354354354354584e+00,3.242793554322840992e-05
-6.330330330330330213e+00,3.409410234755425555e-05
-6.306306306306306730e+00,3.584070603058057313e-05
-6.282282282282282360e+00,3.767135038332403157e-05
-6.258258258258257989e+00,3.958978623715428359e-05
-6.234234234234234506e+00,4.159991675445048263e-05
-6.210210210210210136e+00,4.370580287640634531e-05
-6.186186186186186653e+00,4.591166893115738171e-05
-6.162162162162162282e+00,4.822190840539060055e-05
-6.138138138138137911e+00,5.064108988258864119e-05
-6.114114114114114429e+00,5.317396315105603561e-05
-6.090090090090090058e+00,5.582546548484178131e-05
-6.066066066066065687e+00,5.860072810066741899e-05
-6.042042042042042205e+00,6.150508279393162420e-05
-6.018018018018017834e+00,6.454406875683346245e-05
-5.993993993993994351e+00,6.772343958162462896e-05
-5.969969969969969981e+00,7.104917045194627590e-05
-5.945945945945945610e+00,7.452746552517498118e-05
-5.921921921921922127e+00,7.816476550863298326e-05
-5.897897897897897757e+00,8.196775543246832612e-05
-5.873873873873874274e+00,8.594337262193761889e-05
-5.849849849849849903e+00,9.009881487175900824e-05
-5.825825825825825532e+00,9.444154882511493802e-05
-5.801801801801802050e+00,9.897931855980608609e-05
-5.777777777777777679e+00,1.037201543839603307e-04
-5.753753753753754197e+00,1.086723818435990363e-04
-5.729729729729729826e+00,1.138446309442607757e-04
-5.705705705705705455e+00,1.192458455887574219e-04
-5.681681681681681972e+00,1.248852932330227780e-04
-5.657657657657657602e+00,1.307725747618762233e-04
-5.633633633633634119e+00,1.369176345863832960e-04
-5.609609609609609748e+00,1.433307709643493258e-04
-5.585585585585585378e+00,1.500226465453199758e-04
-5.561561561561561895e+00,1.570042991412979444e-04
-5.537537537537537524e+00,1.642871527242085723e-04
-5.513513513513513153e+00,1.718830286509576719e-04
-5.489489489489489671e+00,1.798041571167339992e-04
-5.465465465465465300e+00,1.880631888370012169e-04
-5.441441441441441818e+00,1.966732069584041552e-04
-5.417417417417417447e+00,2.056477391985997015e-04
-5.393393393393393076e+00,2.150007702147692639e-04
-5.369369369369369593e+00,2.247467542003421049e-04
-5.345345345345345223e+00,2.349006277091861879e-04
-5.321321321321321740e+00,2.454778227062587716e-04
-5.297297297297297369e+00,2.564942798434388009e-04
-5.273273273273272999e+00,2.679664619589521729e-04
-5.249249249249249516e+00,2.799113677985235545e-04
-5.225225225225225145e+00,2.923465459560565909e-04
-5.201201201201201663e+00,3.052901090313225982e-04
-5.177177177177177292e+00,3.187607480018151275e-04
-5.153153153153152921e+00,3.327777468055569858e-04
-5.129129129129129439e+00,3.473609971313075442e-04
-5.105105105105105068e+00,3.625310134122369538e-04
-5.081081081081080697e+00,3.783089480187455341e-04
-5.057057057057057214e+00,3.947166066457277723e-04
-5.033033033033032844e+00,4.117764638891584054e-04
-5.009009009009009361e+00,4.295116790064613965e-04
-4.984984984984984990e+00,4.479461118547094787e-04
-4.960960960960960620e+00,4.671043390002300468e-04
-4.936936936936937137e+00,4.870116699927720672e-04
-4.912912912912912766e+00,5.076941637969034984e-04
-4.888888888888889284e+00,5.291786453728286859e-04
-4.864864864864864913e+00,5.514927223983641076e-04
-4.840840840840840542e+00,5.746648021232495613e-04
-4.816816816816817060e+00,5.987241083465322895e-04
-4.792792792792792689e+00,6.237006985071973228e-04
-4.768768768768769206e+00,6.496254808776886092e-04
-4.744744744744744835e+00,6.765302318494604769e-04
-4.720720720720720465e+00,7.044476132990999543e-04
-4.696696696696696982e+00,7.334111900230485138e-04
-4.672672672672672611e+00,7.634554472283515891e-04
-4.648648648648649129e+00,7.946158080662904565e-04
-4.624624624624624758e+00,8.269286511951949841e-04
-4.600600600600600387e+00,8.604313283580920617e-04
-4.576576576576576905e+00,8.951621819602983022e-04
-4.552552552552552534e+00,9.311605626314177963e-04
-4.528528528528528163e+00,9.684668467556014747e-04
-4.504504504504504681e+00,1.007122453953322250e-03
-4.480480480480480310e+00,1.047169864497282058e-03
-4.456456456456456827e+00,1.088652636644411734e-03
-4.432432432432432456e+00,1.131615423865356320e-03
-4.408408408408408086e+00,1.176103991952112205e-03
-4.384384384384384603e+00,1.222165235983944075e-03
-4.360360360360360232e+00,1.269847197130975118e-03
-4.336336336336336750e+00,1.319199079274236547e-03
-4.312312312312312379e+00,1.370271265420377896e-03
-4.288288288288288008e+00,1.423115333888461554e-03
-4.264264264264264526e+00,1.477784074245777277e-03
-4.240240240240240155e+00,1.534331502968856124e-03
-4.216216216216216672e+00,1.592812878805282759e-03
-4.192192192192192302e+00,1.653284717811280124e-03
-4.168168168168167931e+00,1.715804808039357891e-03
-4.144144144144144448e+00,1.780432223849770729e-03
-4.120120120120120077e+00,1.847227339818886685e-03
-4.096096096096096595e+00,1.916251844216892031e-03
-4.072072072072072224e+00,1.987568752026840427e-03
-4.048048048048047853e+00,2.061242417476243701e-03
-4.024024024024024371e+00,2.137338546052028592e-03
-4.000000000000000000e+00,2.215924205969003764e-03
-3.975975975975975629e+00,2.297067839061465565e-03
-3.951951951951951258e+00,2.380839271067068576e-03
-3.927927927927928664e+00,2.467309721271539451e-03
-3.903903903903904293e+00,2.556551811482359830e-03
-3.879879879879879923e+00,2.648639574298950784e-03
-3.855855855855855552e+00,2.743648460646645835e-03
-3.831831831831831181e+00,2.841655346541118073e-03
-3.807807807807808587e+00,2.942738539049559628e-03
-3.783783783783784216e+00,3.046977781414639350e-03
-3.759759759759759845e+00,3.154454257306692124e-03
-3.735735735735735474e+00,3.265250594169533810e-03
-3.711711711711711104e+00,3.379450865624721197e-03
-3.687687687687688509e+00,3.497140592899009980e-03
-3.663663663663664138e+00,3.618406745239437228e-03
-3.639639639639639768e+00,3.743337739280196749e-03
-3.615615615615615397e+00,3.872023437325440662e-03
-3.591591591591591026e+00,4.004555144511904967e-03
-3.567567567567568432e+00,4.141025604815157593e-03
-3.543543543543544061e+00,4.281528995863310809e-03
-3.519519519519519690e+00,4.426160922521786556e-03
-3.495495495495495319e+00,4.575018409213119260e-03
-3.471471471471470949e+00,4.728199890935489216e-03
-3.447447447447448354e+00,4.885805202943959390e-03
-3.423423423423423984e+00,5.047935569058615256e-03
-3.399399399399399613e+00,5.214693588563741426e-03
-3.375375375375375242e+00,5.386183221662835773e-03
-3.351351351351350871e+00,5.562509773454137746e-03
-3.327327327327328277e+00,5.743779876392013720e-03
-3.303303303303303906e+00,5.930101471199850961e-03
-3.279279279279279535e+00,6.121583786200379858e-03
-3.255255255255255165e+00,6.318337315030312859e-03
-3.231231231231230794e+00,6.520473792706305699e-03
-3.207207207207206423e+00,6.728106170010088663e-03
-3.183183183183183829e+00,6.941348586161300016e-03
-3.159159159159159458e+00,7.160316339747346479e-03
-3.135135135135135087e+00,7.385125857880130845e-03
-3.111111111111110716e+00,7.615894663550844268e-03
-3.087087087087086346e+00,7.852741341154524657e-03
-3.063063063063063751e+00,8.095785500157237982e-03
-3.039039039039039380e+00,8.345147736879910197e-03
-3.015015015015015010e+00,8.600949594373557411e-03
-2.990990990990990639e+00,8.863313520362483405e-03
-2.966966966966966268e+00,9.132362823232613794e-03
-2.942942942942943674e+00,9.408221626043830957e-03
-2.918918918918919303e+00,9.691014818546540843e-03
-2.894894894894894932e+00,9.980868007183750501e-03
-2.870870870870870561e+00,1.027790746306217820e-02
-2.846846846846846191e+00,1.058226006787668129e-02
-2.822822822822823596e+00,1.089405325777447961e-02
-2.798798798798799226e+00,1.121341496514724825e-02
-2.774774774774774855e+00,1.154047355834048397e-02
-2.750750750750750484e+00,1.187535777927228864e-02
-2.726726726726726113e+00,1.221819667895459455e-02
-2.702702702702703519e+00,1.256911955091251192e-02
-2.678678678678679148e+00,1.292825586249932678e-02
-2.654654654654654777e+00,1.329573518410637548e-02
-2.630630630630630407e+00,1.367168711626996769e-02
-2.606606606606606036e+00,1.405624121467889676e-02
-2.582582582582583441e+00,1.444952691308882577e-02
-2.558558558558559071e+00,1.485167344415218305e-02
-2.534534534534534700e+00,1.526280975817395809e-02
-2.510510510510510329e+00,1.568306443980733988e-02
-2.486486486486485958e+00,1.611256562270441117e-02
-2.462462462462463364e+00,1.655144090214044628e-02
-2.438438438438438993e+00,1.699981724563280616e-02
-2.414414414414414622e+00,1.745782090157740538e-02
-2.390390390390390252e+00,1.792557730592967899e-02
-2.366366366366365881e+00,1.840321098695832033e-02
-2.342342342342343287e+00,1.889084546810369108e-02
-2.318318318318318916e+00,1.938860316897543512e-02
-2.294294294294294545e+00,1.989660530452611042e-02
-2.270270270270270174e+00,2.041497178244150099e-02
-2.246246246246245803e+00,2.094382109879019960e-02
-2.222222222222221433e+00,2.148327023197862257e-02
-2.198198198198198838e+00,2.203343453505994531e-02
-2.174174174174174468e+00,2.259442762644936140e-02
-2.150150150150150097e+00,2.316636127909945178e-02
-2.126126126126125726e+00,2.374934530819453743e-02
-2.102102102102101355e+00,2.434348745742381803e-02
-2.078078078078078761e+00,2.494889328389753025e-02
-2.054054054054054390e+00,2.556566604177270413e-02
-2.030030030030030019e+00,2.619390656465796219e-02
-2.006006006006005649e+00,2.683371314687061152e-02
-1.981981981981981278e+00,2.748518142362118069e-02
-1.957957957957958683e+00,2.814840425020425502e-02
-1.933933933933934313e+00,2.882347158027738845e-02
-1.909909909909909942e+00,2.951047034331192448e-02
-1.885885885885885571e+00,3.020948432130385330e-02
-1.861861861861861200e+00,3.092059402483468208e-02
-1.837837837837838606e+00,3.164387656857502173e-02
-1.813813813813814235e+00,3.237940554632752488e-02
-1.789789789789789864e+00,3.312725090570663861e-02
-1.765765765765765494e+00,3.388747882255763871e-02
-1.741741741741741123e+00,3.466015157521794288e-02
-1.717717717717718529e+00,3.544532741872753745e-02
-1.693693693693694158e+00,3.624306045909762852e-02
-1.669669669669669787e+00,3.705340052774817178e-02
-1.645645645645645416e+00,3.787639305622911984e-02
-1.621621621621621046e+00,3.871207895134048949e-02
-1.597597597597598451e+00,3.956049447076995934e-02
-1.573573573573574080e+00,4.042167109936836700e-02
-1.549549549549549710e+00,4.129563542618475136e-02
-1.525525525525525339e+00,4.218240902238631906e-02
-1.501501501501500968e+00,4.308200832018848486e-02
-1.477477477477478374e+00,4.399444449292307796e-02
-1.453453453453454003e+00,4.491972333637442999e-02
-1.429429429429429632e+00,4.585784515151313662e-02
-1.405405405405405261e+00,4.680880462876105264e-02
-1.381381381381380891e+00,4.777259073391997707e-02
-1.357357357357358296e+00,4.874918659589864284e-02
-1.333333333333333925e+00,4.973856939637432556e-02
-1.309309309309309555e+00,5.074071026152369296e-02
-1.285285285285285184e+00,5.175557415596190175e-02
-1.261261261261260813e+00,5.278311977902595820e-02
-1.237237237237238219e+00,5.382329946354080796e-02
-1.213213213213213848e+00,5.487605907720678744e-02
-1.189189189189189477e+00,5.594133792674524375e-02
-1.165165165165165106e+00,5.701906866494232257e-02
-1.141141141141140736e+00,5.810917720072736325e-02
-1.117117117117116365e+00,5.921158261242427667e-02
-1.093093093093093771e+00,6.032619706431216478e-02
-1.069069069069069400e+00,6.145292572663236391e-02
-1.045045045045045029e+00,6.259166669917558268e-02
-1.021021021021020658e+00,6.374231093858503949e-02
-9.969969969969962875e-01,6.490474218950749441e-02
-9.729729729729736931e-01,6.607883691972350759e-02
-9.489489489489493224e-01,6.726446425938782669e-02
-9.249249249249249516e-01,6.846148594450607305e-02
-9.009009009009005808e-01,6.966975626477581174e-02
-8.768768768768762101e-01,7.088912201591428264e-02
-8.528528528528536157e-01,7.211942245659493100e-02
-8.288288288288292449e-01,7.336048927011212806e-02
-8.048048048048048742e-01,7.461214653088854565e-02
-7.807807807807805034e-01,7.587421067594089796e-02
-7.567567567567561326e-01,7.714649048141242194e-02
-7.327327327327335382e-01,7.842878704427973247e-02
-7.087087087087091675e-01,7.972089376933791383e-02
-6.846846846846847967e-01,8.102259636156225464e-02
-6.606606606606604259e-01,8.233367282394474240e-02
-6.366366366366360552e-01,8.365389346089567579e-02
-6.126126126126134608e-01,8.498302088729907389e-02
-5.885885885885890900e-01,8.632081004330567631e-02
-5.645645645645647193e-01,8.766700821494134710e-02
-5.405405405405403485e-01,8.902135506060721015e-02
-5.165165165165159777e-01,9.038358264353947569e-02
-4.924924924924933833e-01,9.175341547029457201e-02
-4.684684684684690126e-01,9.313057053531881291e-02
-4.444444444444446418e-01,9.451475737165611346e-02
-4.204204204204202711e-01,9.590567810784408898e-02
-3.963963963963959003e-01,9.730302753104033697e-02
-3.723723723723733059e-01,9.870649315641717714e-02
-3.483483483483489351e-01,1.001157553028567820e-01
-3.243243243243245644e-01,1.015304871749712068e-01
-3.003003003003001936e-01,1.029503549514689392e-01
-2.762762762762758229e-01,1.043750178798801276e-01
-2.522522522522532284e-01,1.058041283776480490e-01
-2.282282282282288577e-01,1.072373321395886231e-01
-2.042042042042044869e-01,1.086742682517103514e-01
-1.801801801801801162e-01,1.101145693113852464e-01
-1.561561561561557454e-01,1.115578615538498769e-01
-1.321321321321313746e-01,1.130037649850124115e-01
-1.081081081081087802e-01,1.144518935205324356e-01
-8.408408408408440948e-02,1.159018551311363776e-01
-6.006006006006003872e-02,1.173532519941197505e-01
-3.603603603603566796e-02,1.188056806509870944e-01
-1.201201201201129720e-02,1.202587321711672402e-01
1.201201201201129720e-02,1.217119923217387656e-01
3.603603603603566796e-02,1.231650417430921185e-01
6.006006006006003872e-02,1.246174561304469602e-01
8.408408408408440948e-02,1.260688064211390735e-01
1.081081081081087802e-01,1.275186589875813847e-01
1.321321321321313746e-01,1.289665758357982916e-01
1.561561561561557454e-01,1.304121148094261051e-01
1.801801801801801162e-01,1.318548297990630447e-01
2.042042042042044869e-01,1.332942709568495365e-01
2.282282282282288577e-01,1.347299849161490981e-01
2.522522522522514521e-01,1.361615150161955001e-01
2.762762762762758229e-01,1.375884015315653186e-01
3.003003003003001936e-01,1.390101819063268573e-01
3.243243243243245644e-01,1.404263909927132292e-01
3.483483483483489351e-01,1.418365612941578091e-01
3.723723723723715295e-01,1.432402232125261632e-01
3.963963963963959003e-01,1.446369052993729254e-01
4.204204204204202711e-01,1.460261345110434317e-01
4.444444444444446418e-01,1.474074364674386184e-01
4.684684684684690126e-01,1.487803357142523375e-01
4.924924924924916070e-01,1.501443559884866885e-01
5.165165165165159777e-01,1.514990204870458879e-01
5.405405405405403485e-01,1.528438521382027016e-01
5.645645645645647193e-01,1.541783738757290800e-01
5.885885885885890900e-01,1.555021089154759451e-01
6.126126126126116844e-01,1.568145810341831092e-01
6.366366366366360552e-01,1.581153148502974504e-01
6.606606606606604259e-01,1.594038361065706899e-01
6.846846846846847967e-01,1.606796719542085694e-01
7.087087087087091675e-01,1.619423512383350028e-01
7.327327327327317619e-01,1.631914047845352544e-01
7.567567567567561326e-01,1.644263656862375300e-01
7.807807807807805034e-01,1.656467695926888972e-01
8.048048048048048742e-01,1.668521549972813156e-01
8.288288288288292449e-01,1.680420635259789186e-01
8.528528528528536157e-01,1.692160402255970253e-01
8.768768768768762101e-01,1.703736338516813609e-01
9.009009009009005808e-01,1.715143971557347435e-01
9.249249249249249516e-01,1.726378871715363583e-01
9.489489489489493224e-01,1.737436655003001262e-01
9.729729729729736931e-01,1.748312985944155129e-01
9.969969969969962875e-01,1.759003580395155919e-01
1.021021021021020658e+00,1.769504208346171226e-01
1.045045045045045029e+00,1.779810696700757922e-01
1.069069069069069400e+00,1.789918932031042409e-01
1.093093093093093771e+00,1.799824863305971023e-01
1.117117117117116365e+00,1.809524504590114824e-01
1.141141141141140736e+00,1.819013937710521334e-01
1.165165165165165106e+00,1.828289314889109118e-01
1.189189189189189477e+00,1.837346861338151893e-01
1.213213213213213848e+00,1.846182877816391066e-01
1.237237237237236442e+00,1.854793743143367257e-01
1.261261261261260813e+00,1.863175916669579935e-01
1.285285285285285184e+00,1.871325940700113433e-01
1.309309309309309555e+00,1.879240442869418992e-01
1.333333333333333925e+00,1.886916138464966031e-01
1.357357357357356520e+00,1.894349832697524438e-01
1.381381381381380891e+00,1.901538422915883264e-01
1.405405405405405261e+00,1.908478900763857233e-01
1.429429429429429632e+00,1.915168354277483609e-01
1.453453453453454003e+00,1.921603969920364086e-01
