# x, f(x), root1, root2
6.007518796992478372e+00,1.801503759398495674e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
6.092731829573931890e+00,1.818546365914786378e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
6.177944862155385408e+00,1.835588972431077082e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
6.263157894736842479e+00,1.852631578947368496e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
6.348370927318295998e+00,1.869674185463659200e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
6.433583959899749516e+00,1.886716791979949903e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
6.518796992481203034e+00,1.903759398496240607e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
6.604010025062656553e+00,1.920802005012531311e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
6.689223057644110071e+00,1.937844611528822014e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
6.774436090225563589e+00,1.954887218045112718e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
6.859649122807017108e+00,1.971929824561403422e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
6.944862155388470626e+00,1.988972431077694125e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
7.030075187969924144e+00,2.006015037593984829e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
7.115288220551377663e+00,2.023057644110275533e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
7.200501253132831181e+00,2.040100250626566236e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
7.285714285714284699e+00,2.057142857142856940e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
7.370927318295738218e+00,2.074185463659147644e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
7.456140350877191736e+00,2.091228070175438347e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
7.541353383458645254e+00,2.108270676691729051e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
7.626566416040098773e+00,2.125313283208019755e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
7.711779448621552291e+00,2.142355889724310458e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
7.796992481203005809e+00,2.159398496240601162e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
7.882205513784459328e+00,2.176441102756891866e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
7.967418546365912846e+00,2.193483709273182569e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
8.052631578947366364e+00,2.210526315789473273e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
8.137844611528819883e+00,2.227568922305763977e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
8.223057644110273401e+00,2.244611528822054680e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
8.308270676691726919e+00,2.261654135338345384e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
8.393483709273180438e+00,2.278696741854636088e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
8.478696741854633956e+00,2.295739348370926791e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
8.563909774436087474e+00,2.312781954887217495e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
8.649122807017540993e+00,2.329824561403508199e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
8.734335839598994511e+00,2.346867167919798902e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
8.819548872180448029e+00,2.363909774436089606e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
8.904761904761905100e+00,2.380952380952381020e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
8.989974937343358619e+00,2.397994987468671724e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
9.075187969924812137e+00,2.415037593984962427e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
9.160401002506265655e+00,2.432080200501253131e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
9.245614035087719174e+00,2.449122807017543835e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
9.330827067669172692e+00,2.466165413533834538e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
9.416040100250626210e+00,2.483208020050125242e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
9.501253132832079729e+00,2.500250626566415946e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
9.586466165413533247e+00,2.517293233082706649e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
9.671679197994986765e+00,2.534335839598997353e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
9.756892230576440284e+00,2.551378446115288057e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
9.842105263157893802e+00,2.568421052631578760e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
9.927318295739347320e+00,2.585463659147869464e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.001253132832080084e+01,2.602506265664160168e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.009774436090225436e+01,2.619548872180450871e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.018295739348370788e+01,2.636591478696741575e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.026817042606516139e+01,2.653634085213032279e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.035338345864661491e+01,2.670676691729322982e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.043859649122806843e+01,2.687719298245613686e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.052380952380952195e+01,2.704761904761904390e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.060902255639097547e+01,2.721804511278195093e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.069423558897242899e+01,2.738847117794485797e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.077944862155388250e+01,2.755889724310776501e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.086466165413533602e+01,2.772932330827067204e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.094987468671678954e+01,2.789974937343357908e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.103508771929824306e+01,2.807017543859648612e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.112030075187969658e+01,2.824060150375939315e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.120551378446115010e+01,2.841102756892230019e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.129072681704260361e+01,2.858145363408520723e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.137593984962405713e+01,2.875187969924811426e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.146115288220551065e+01,2.892230576441102130e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.154636591478696417e+01,2.909273182957392834e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.163157894736841769e+01,2.926315789473683537e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.171679197994987476e+01,2.943358395989974952e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.180200501253132828e+01,2.960401002506265655e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.188721804511278179e+01,2.977443609022556359e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.197243107769423531e+01,2.994486215538847063e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.205764411027568883e+01,3.011528822055137766e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.214285714285714235e+01,3.028571428571428470e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.222807017543859587e+01,3.045614035087719174e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.231328320802004939e+01,3.062656641604009877e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.239849624060150290e+01,3.079699248120300581e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.248370927318295642e+01,3.096741854636591285e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.256892230576440994e+01,3.113784461152881988e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.265413533834586346e+01,3.130827067669172692e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.273934837092731698e+01,3.147869674185463396e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.282456140350877050e+01,3.164912280701754099e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.290977443609022401e+01,3.181954887218044803e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.299498746867167753e+01,3.198997493734335507e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.308020050125313105e+01,3.216040100250626210e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.316541353383458457e+01,3.233082706766916914e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.325062656641603809e+01,3.250125313283207618e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.333583959899749161e+01,3.267167919799498321e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.342105263157894512e+01,3.284210526315789025e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.350626566416039864e+01,3.301253132832079729e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.359147869674185216e+01,3.318295739348370432e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.367669172932330568e+01,3.335338345864661136e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.376190476190475920e+01,3.352380952380951840e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.384711779448621272e+01,3.369423558897242543e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.393233082706766623e+01,3.386466165413533247e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.401754385964911975e+01,3.403508771929823951e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.410275689223057327e+01,3.420551378446114654e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.418796992481202679e+01,3.437593984962405358e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.427318295739348031e+01,3.454636591478696062e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.435839598997493738e+01,3.471679197994987476e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.444360902255639090e+01,3.488721804511278179e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.452882205513784442e+01,3.505764411027568883e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.461403508771929793e+01,3.522807017543859587e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.469924812030075145e+01,3.539849624060150290e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.478446115288220497e+01,3.556892230576440994e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.486967418546365849e+01,3.573934837092731698e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.495488721804511201e+01,3.590977443609022401e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.504010025062656553e+01,3.608020050125313105e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.512531328320801549e+01,3.625062656641603098e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.521052631578947256e+01,3.642105263157894512e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.529573934837092253e+01,3.659147869674184506e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.538095238095237960e+01,3.676190476190475920e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.546616541353382956e+01,3.693233082706765913e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.555137844611528664e+01,3.710275689223057327e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.563659147869673660e+01,3.727318295739347320e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.572180451127819367e+01,3.744360902255638734e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.580701754385965074e+01,3.761403508771930149e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.589223057644110071e+01,3.778446115288220142e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.597744360902255778e+01,3.795488721804511556e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.606265664160400775e+01,3.812531328320801549e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.614786967418546482e+01,3.829573934837092963e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.623308270676691478e+01,3.846616541353382956e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.631829573934837185e+01,3.863659147869674371e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.640350877192982182e+01,3.880701754385964364e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.648872180451127889e+01,3.897744360902255778e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.657393483709272886e+01,3.914786967418545771e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.665914786967418593e+01,3.931829573934837185e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.674436090225563589e+01,3.948872180451127178e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.682957393483709296e+01,3.965914786967418593e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.691478696741854293e+01,3.982957393483708586e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
1.700000000000000000e+01,4.000000000000000000e+01,-3.000000000000000000e+00,-3.000000000000000000e+00
