# x, f(x)
-8.972972972972971917e+00,5.297438720441946134e-04
-8.948948948948949322e+00,5.440182429665163261e-04
-8.924924924924924952e+00,5.586414223790362810e-04
-8.900900900900900581e+00,5.736208855720614829e-04
-8.876876876876877986e+00,5.889642390649622514e-04
-8.852852852852851839e+00,6.046792221477784732e-04
-8.828828828828829245e+00,6.207737084209451976e-04
-8.804804804804804874e+00,6.372557073325492861e-04
-8.780780780780780503e+00,6.541333657123926540e-04
-8.756756756756756133e+00,6.714149693022160260e-04
-8.732732732732731762e+00,6.891089442813706691e-04
-8.708708708708709167e+00,7.072238587872329381e-04
-8.684684684684684797e+00,7.257684244296078949e-04
-8.660660660660660426e+00,7.447514977984076232e-04
-8.636636636636636055e+00,7.641820819637974802e-04
-8.612612612612611684e+00,7.840693279680748754e-04
-8.588588588588589090e+00,8.044225363084433512e-04
-8.564564564564564719e+00,8.252511584098887664e-04
-8.540540540540540349e+00,8.465647980873167817e-04
-8.516516516516515978e+00,8.683732129961028263e-04
-8.492492492492491607e+00,8.906863160702007363e-04
-8.468468468468469013e+00,9.135141769469186336e-04
-8.444444444444444642e+00,9.368670233774520741e-04
-8.420420420420420271e+00,9.607552426222881314e-04
-8.396396396396395900e+00,9.851893828305190517e-04
-8.372372372372371530e+00,1.010180154402136755e-03
-8.348348348348348935e+00,1.035738431332339227e-03
-8.324324324324324564e+00,1.061875252536855245e-03
-8.300300300300300194e+00,1.088601823157310348e-03
-8.276276276276275823e+00,1.115929515845595936e-03
-8.252252252252251452e+00,1.143869872026238594e-03
-8.228228228228228858e+00,1.172434603135707369e-03
-8.204204204204204487e+00,1.201635591837591031e-03
-8.180180180180180116e+00,1.231484893212591268e-03
-8.156156156156155745e+00,1.261994735922206427e-03
-8.132132132132131375e+00,1.293177523345036967e-03
-8.108108108108108780e+00,1.325045834684560357e-03
-8.084084084084084409e+00,1.357612426047238949e-03
-8.060060060060060039e+00,1.390890231489828269e-03
-8.036036036036035668e+00,1.424892364034687246e-03
-8.012012012012011297e+00,1.459632116651948287e-03
-7.987987987987987815e+00,1.495122963207316628e-03
-7.963963963963964332e+00,1.531378559374307630e-03
-7.939939939939939961e+00,1.568412743509700787e-03
-7.915915915915915591e+00,1.606239537490952328e-03
-7.891891891891892108e+00,1.644873147514362309e-03
-7.867867867867867737e+00,1.684327964852693187e-03
-7.843843843843844255e+00,1.724618566570988070e-03
-7.819819819819819884e+00,1.765759716199300595e-03
-7.795795795795795513e+00,1.807766364361033246e-03
-7.771771771771772030e+00,1.850653649355601471e-03
-7.747747747747747660e+00,1.894436897694077269e-03
-7.723723723723724177e+00,1.939131624586505750e-03
-7.699699699699699806e+00,1.984753534379546380e-03
-7.675675675675675436e+00,2.031318520943094924e-03
-7.651651651651651953e+00,2.078842668004551864e-03
-7.627627627627627582e+00,2.127342249429344315e-03
-7.603603603603603212e+00,2.176833729446358331e-03
-7.579579579579579729e+00,2.227333762816854565e-03
-7.555555555555555358e+00,2.278859194945605932e-03
-7.531531531531531876e+00,2.331427061932675199e-03
-7.507507507507507505e+00,2.385054590564638591e-03
-7.483483483483483134e+00,2.439759198243723198e-03
-7.459459459459459651e+00,2.495558492853464788e-03
-7.435435435435435281e+00,2.552470272559609257e-03
-7.411411411411411798e+00,2.610512525544617102e-03
-7.387387387387387427e+00,2.669703429674599986e-03
-7.363363363363363057e+00,2.730061352097109921e-03
-7.339339339339339574e+00,2.791604848768404566e-03
-7.315315315315315203e+00,2.854352663908878065e-03
-7.291291291291291721e+00,2.918323729385035020e-03
-7.267267267267267350e+00,2.983537164016823642e-03
-7.243243243243242979e+00,3.050012272808750799e-03
-7.219219219219219497e+00,3.117768546103420226e-03
-7.195195195195195126e+00,3.186825658656186350e-03
-7.171171171171171643e+00,3.257203468629310886e-03
-7.147147147147147273e+00,3.328922016504462945e-03
-7.123123123123122902e+00,3.402001523912027026e-03
-7.099099099099099419e+00,3.476462392375828051e-03
-7.075075075075075048e+00,3.552325201972085164e-03
-7.051051051051050678e+00,3.629610709900928534e-03
-7.027027027027027195e+00,3.708339848969420972e-03
-7.003003003003002824e+00,3.788533725984559106e-03
-6.978978978978979342e+00,3.870213620054933999e-03
-6.954954954954954971e+00,3.953400980799906712e-03
-6.930930930930930600e+00,4.038117426464663852e-03
-6.906906906906907118e+00,4.124384741940227174e-03
-6.882882882882882747e+00,4.212224876686875528e-03
-6.858858858858859264e+00,4.301659942559813397e-03
-6.834834834834834894e+00,4.392712211535894709e-03
-6.810810810810810523e+00,4.485404113340054483e-03
-6.786786786786787040e+00,4.579758232970370171e-03
-6.762762762762762669e+00,4.675797308120485489e-03
-6.738738738738739187e+00,4.773544226498231853e-03
-6.714714714714714816e+00,4.873022023039402274e-03
-6.690690690690690445e+00,4.974253877015409608e-03
-6.666666666666666963e+00,5.077263109033889818e-03
-6.642642642642642592e+00,5.182073177931087113e-03
-6.618618618618619109e+00,5.288707677554961920e-03
-6.594594594594594739e+00,5.397190333438164726e-03
-6.570570570570570368e+00,5.507544999359655427e-03
-6.546546546546546885e+00,5.619795653794255191e-03
-6.522522522522522515e+00,5.733966396249038852e-03
-6.498498498498498144e+00,5.850081443485747289e-03
-6.474474474474474661e+00,5.968165125628368053e-03
-6.450450450450450290e+00,6.088241882155070658e-03
-6.426426426426426808e+00,6.210336257773661252e-03
-6.402402402402402437e+00,6.334472898179869735e-03
-6.378378378378378066e+00,6.460676545697699100e-03
-6.354354354354354584e+00,6.588972034801241981e-03
-6.330330330330330213e+00,6.719384287517289611e-03
-6.306306306306306730e+00,6.851938308708113018e-03
-6.282282282282282360e+00,6.986659181233936811e-03
-6.258258258258257989e+00,7.123572060994554783e-03
-6.234234234234234506e+00,7.262702171849664060e-03
-6.210210210210210136e+00,7.404074800417484968e-03
-6.186186186186186653e+00,7.547715290751311028e-03
-6.162162162162162282e+00,7.693649038893656845e-03
-6.138138138138137911e+00,7.841901487307748053e-03
-6.114114114114114429e+00,7.992498119186147720e-03
-6.090090090090090058e+00,8.145464452636390004e-03
-6.066066066066065687e+00,8.300826034743375575e-03
-6.042042042042042205e+00,8.458608435508599074e-03
-6.018018018018017834e+00,8.618837241666225946e-03
-5.993993993993994351e+00,8.781538050375880741e-03
-5.969969969969969981e+00,8.946736462792511183e-03
-5.945945945945945610e+00,9.114458077513312370e-03
-5.921921921921922127e+00,9.284728483901941859e-03
-5.897897897897897757e+00,9.457573255290481831e-03
-5.873873873873874274e+00,9.633017942059226429e-03
-5.849849849849849903e+00,9.811088064595007222e-03
-5.825825825825825532e+00,9.991809106128216392e-03
-5.801801801801802050e+00,1.017520650544930655e-02
-5.777777777777777679e+00,1.036130564950526849e-02
-5.753753753753754197e+00,1.055013186587668191e-02
-5.729729729729729826e+00,1.074171041513626544e-02
-5.705705705705705455e+00,1.093606648308948458e-02
-5.681681681681681972e+00,1.113322517289823226e-02
-5.657657657657657602e+00,1.133321149708855016e-02
-5.633633633633634119e+00,1.153605036944320254e-02
-5.609609609609609748e+00,1.174176659678041919e-02
-5.585585585585585378e+00,1.195038487061978599e-02
-5.561561561561561895e+00,1.216192975873646789e-02
-5.537537537537537524e+00,1.237642569660531676e-02
-5.513513513513513153e+00,1.259389697873580620e-02
-5.489489489489489671e+00,1.281436774989969281e-02
-5.465465465465465300e+00,1.303786199625252100e-02
-5.441441441441441818e+00,1.326440353635074086e-02
-5.417417417417417447e+00,1.349401601206617722e-02
-5.393393393393393076e+00,1.372672287939929493e-02
-5.369369369369369593e+00,1.396254739919345483e-02
-5.345345345345345223e+00,1.420151262775171987e-02
-5.321321321321321740e+00,1.444364140735826703e-02
-5.297297297297297369e+00,1.468895635670665160e-02
-5.273273273273272999e+00,1.493747986123664627e-02
-5.249249249249249516e+00,1.518923406338227276e-02
-5.225225225225225145e+00,1.544424085273296901e-02
-5.201201201201201663e+00,1.570252185611034634e-02
-5.177177177177177292e+00,1.596409842756314409e-02
-5.153153153153152921e+00,1.622899163828253263e-02
-5.129129129129129439e+00,1.649722226644073295e-02
-5.105105105105105068e+00,1.676881078695526689e-02
-5.081081081081080697e+00,1.704377736118182010e-02
-5.057057057057057214e+00,1.732214182653842721e-02
-5.033033033033032844e+00,1.760392368606395266e-02
-5.009009009009009361e+00,1.788914209791372598e-02
-4.984984984984984990e+00,1.817781586479543313e-02
-4.960960960960960620e+00,1.846996342334839350e-02
-4.936936936936937137e+00,1.876560283346951144e-02
-4.912912912912912766e+00,1.906475176758903878e-02
-4.888888888888889284e+00,1.936742749989946513e-02
-4.864864864864864913e+00,1.967364689554128299e-02
-4.840840840840840542e+00,1.998342639974864596e-02
-4.816816816816817060e+00,2.029678202695896216e-02
-4.792792792792792689e+00,2.061372934988978459e-02
-4.768768768768769206e+00,2.093428348858672808e-02
-4.744744744744744835e+00,2.125845909944648615e-02
-4.720720720720720465e+00,2.158627036421836148e-02
-4.696696696696696982e+00,2.191773097898865041e-02
-4.672672672672672611e+00,2.225285414315173946e-02
-4.648648648648649129e+00,2.259165254837175105e-02
-4.624624624624624758e+00,2.293413836753944307e-02
-4.600600600600600387e+00,2.328032324372789411e-02
-4.576576576576576905e+00,2.363021827915169973e-02
-4.552552552552552534e+00,2.398383402413396814e-02
-4.528528528528528163e+00,2.434118046608516397e-02
-4.504504504504504681e+00,2.470226701849878581e-02
-4.480480480480480310e+00,2.506710250996794023e-02
-4.456456456456456827e+00,2.543569517322755158e-02
-4.432432432432432456e+00,2.580805263422698836e-02
-4.408408408408408086e+00,2.618418190123737374e-02
-4.384384384384384603e+00,2.656408935399886401e-02
-4.360360360360360232e+00,2.694778073291225970e-02
-4.336336336336336750e+00,2.733526112827981691e-02
-4.312312312312312379e+00,2.772653496960053587e-02
-4.288288288288288008e+00,2.812160601492421502e-02
-4.264264264264264526e+00,2.852047734026992229e-02
-4.240240240240240155e+00,2.892315132911341818e-02
-4.216216216216216672e+00,2.932962966194873136e-02
-4.192192192192192302e+00,2.973991330592913249e-02
-4.168168168168167931e+00,3.015400250459232545e-02
-4.144144144144144448e+00,3.057189676767542441e-02
-4.120120120120120077e+00,3.099359486102454611e-02
-4.096096096096096595e+00,3.141909479660440208e-02
-4.072072072072072224e+00,3.184839382261330648e-02
-4.048048048048047853e+00,3.228148841370841876e-02
-4.024024024024024371e+00,3.271837426134714677e-02
-4.000000000000000000e+00,3.315904626424955731e-02
-3.975975975975975629e+00,3.360349851898725843e-02
-3.951951951951951258e+00,3.405172431070416922e-02
-3.927927927927928664e+00,3.450371610397459654e-02
-3.903903903903904293e+00,3.495946553380389205e-02
-3.879879879879879923e+00,3.541896339677701178e-02
-3.855855855855855552e+00,3.588219964236057796e-02
-3.831831831831831181e+00,3.634916336436368189e-02
-3.807807807807808587e+00,3.681984279256287490e-02
-3.783783783783784216e+00,3.729422528449683610e-02
-3.759759759759759845e+00,3.777229731743571295e-02
-3.735735735735735474e+00,3.825404448053112971e-02
-3.711711711711711104e+00,3.873945146715158244e-02
-3.687687687687688509e+00,3.922850206740917389e-02
-3.663663663663664138e+00,3.972117916088255957e-02
-3.639639639639639768e+00,4.021746470954146169e-02
-3.615615615615615397e+00,4.071733975087837853e-02
-3.591591591591591026e+00,4.122078439125237415e-02
-3.567567567567568432e+00,4.172777779945036764e-02
-3.543543543543544061e+00,4.223829820047116101e-02
-3.519519519519519690e+00,4.275232286953697253e-02
-3.495495495495495319e+00,4.326982812633831110e-02
-3.471471471471470949e+00,4.379078932951647324e-02
-3.447447447447448354e+00,4.431518087138935219e-02
-3.423423423423423984e+00,4.484297617292522242e-02
-3.399399399399399613e+00,4.537414767896923856e-02
-3.375375375375375242e+00,4.590866685372815142e-02
-3.351351351351350871e+00,4.644650417651721014e-02
-3.327327327327328277e+00,4.698762913777494721e-02
-3.303303303303303906e+00,4.753201023534980169e-02
-3.279279279279279535e+00,4.807961497106331278e-02
-3.255255255255255165e+00,4.863040984755498397e-02
-3.231231231231230794e+00,4.918436036541248141e-02
-3.207207207207206423e+00,4.974143102059237764e-02
-3.183183183183183829e+00,5.030158530213503509e-02
-3.159159159159159458e+00,5.086478569017848644e-02
-3.135135135135135087e+00,5.143099365427493408e-02
-3.111111111111110716e+00,5.200016965201430946e-02
-3.087087087087086346e+00,5.257227312795878515e-02
-3.063063063063063751e+00,5.314726251289194486e-02
-3.039039039039039380e+00,5.372509522338662219e-02
-3.015015015015015010e+00,5.430572766169474569e-02
-2.990990990990990639e+00,5.488911521596316623e-02
-2.966966966966966268e+00,5.547521226077870016e-02
-2.942942942942943674e+00,5.606397215804565654e-02
-2.918918918918919303e+00,5.665534725819940109e-02
-2.894894894894894932e+00,5.724928890175851048e-02
-2.870870870870870561e+00,5.784574742121915275e-02
-2.846846846846846191e+00,5.844467214329425453e-02
-2.822822822822823596e+00,5.904601139150006395e-02
-2.798798798798799226e+00,5.964971248909312074e-02
-2.774774774774774855e+00,6.025572176235964583e-02
-2.750750750750750484e+00,6.086398454426007049e-02
-2.726726726726726113e+00,6.147444517843093231e-02
-2.702702702702703519e+00,6.208704702354587296e-02
-2.678678678678679148e+00,6.270173245803818685e-02
-2.654654654654654777e+00,6.331844288518603814e-02
-2.630630630630630407e+00,6.393711873856272598e-02
-2.606606606606606036e+00,6.455769948785314294e-02
-2.582582582582583441e+00,6.518012364503762701e-02
-2.558558558558559071e+00,6.580432877094481714e-02
-2.534534534534534700e+00,6.643025148217403253e-02
-2.510510510510510329e+00,6.705782745838864689e-02
-2.486486486486485958e+00,6.768699144998083228e-02
-2.462462462462463364e+00,6.831767728610811663e-02
-2.438438438438438993e+00,6.894981788310279580e-02
-2.414414414414414622e+00,6.958334525325339526e-02
-2.390390390390390252e+00,7.021819051395941647e-02
-2.366366366366365881e+00,7.085428389725845211e-02
-2.342342342342343287e+00,7.149155475972575335e-02
-2.318318318318318916e+00,7.212993159274590227e-02
-2.294294294294294545e+00,7.276934203315553462e-02
-2.270270270270270174e+00,7.340971287425683556e-02
-2.246246246246245803e+00,7.405097007720080893e-02
-2.222222222222221433e+00,7.469303878273884922e-02
-2.198198198198198838e+00,7.533584332334154754e-02
-2.174174174174174468e+00,7.597930723568359357e-02
-2.150150150150150097e+00,7.662335327349202585e-02
-2.126126126126125726e+00,7.726790342075760820e-02
-2.102102102102101355e+00,7.791287890530589066e-02
-2.078078078078078761e+00,7.855820021272642839e-02
-2.054054054054054390e+00,7.920378710065803518e-02
-2.030030030030030019e+00,7.984955861342654670e-02
-2.006006006006005649e+00,8.049543309703359462e-02
-1.981981981981981278e+00,8.114132821449256128e-02
-1.957957957957958683e+00,8.178716096150892567e-02
-1.933933933933934313e+00,8.243284768250218331e-02
-1.909909909909909942e+00,8.307830408696464941e-02
-1.885885885885885571e+00,8.372344526615507765e-02
-1.861861861861861200e+00,8.436818571012213996e-02
-1.837837837837838606e+00,8.501243932505421486e-02
-1.813813813813814235e+00,8.565611945095144564e-02
-1.789789789789789864e+00,8.629913887961512819e-02
-1.765765765765765494e+00,8.694140987295077838e-02
-1.741741741741741123e+00,8.758284418157941120e-02
-1.717717717717718529e+00,8.822335306375260477e-02
-1.693693693693694158e+00,8.886284730456632530e-02
-1.669669669669669787e+00,8.950123723546762888e-02
-1.645645645645645416e+00,9.013843275404992417e-02
-1.621621621621621046e+00,9.077434334413038430e-02
-1.597597597597598451e+00,9.140887809610420689e-02
-1.573573573573574080e+00,9.204194572756968507e-02
-1.549549549549549710e+00,9.267345460421791414e-02
-1.525525525525525339e+00,9.330331276098129123e-02
-1.501501501501500968e+00,9.393142792343404934e-02
-1.477477477477478374e+00,9.455770752943849777e-02
-1.453453453453454003e+00,9.518205875103040448e-02
-1.429429429429429632e+00,9.580438851653616528e-02
-1.405405405405405261e+00,9.642460353291530673e-02
-1.381381381381380891e+00,9.704261030832118939e-02
-1.357357357357358296e+00,9.765831517487204294e-02
-1.333333333333333925e+00,9.827162431162571321e-02
-1.309309309309309555e+00,9.888244376774973921e-02
-1.285285285285285184e+00,9.949067948587971000e-02
-1.261261261261260813e+00,1.000962373256578386e-01
-1.237237237237238219e+00,1.006990230874436343e-01
-1.213213213213213848e+00,1.012989425361889434e-01
-1.189189189189189477e+00,1.018959014254684631e-01
-1.165165165165165106e+00,1.024898055216583725e-01
-1.141141141141140736e+00,1.030805606282538950e-01
-1.117117117117116365e+00,1.036680726103173106e-01
-1.093093093093093771e+00,1.042522474190479970e-01
-1.069069069069069400e+00,1.048329911164658512e-01
-1.045045045045045029e+00,1.054102099001983234e-01
-1.021021021021020658e+00,1.059838101283633593e-01
-9.969969969969962875e-01,1.065536983445383168e-01
-9.729729729729736931e-01,1.071197813028057083e-01
-9.489489489489493224e-01,1.076819659928672374e-01
-9.249249249249249516e-01,1.082401596652157877e-01
-9.009009009009005808e-01,1.087942698563568733e-01
-8.768768768768762101e-01,1.093442044140694874e-01
-8.528528528528536157e-01,1.098898715226970940e-01
-8.288288288288292449e-01,1.104311797284592694e-01
-8.048048048048048742e-01,1.109680379647736692e-01
-7.807807807807805034e-01,1.115003555775795768e-01
-7.567567567567561326e-01,1.120280423506526124e-01
-7.327327327327335382e-01,1.125510085309008590e-01
-7.087087087087091675e-01,1.130691648536329558e-01
-6.846846846846847967e-01,1.135824225677876109e-01
-6.606606606606604259e-01,1.140906934611153056e-01
-6.366366366366360552e-01,1.145938898853019194e-01
-6.126126126126134608e-01,1.150919247810242296e-01
-5.885885885885890900e-01,1.155847117029277782e-01
-5.645645645645647193e-01,1.160721648445162818e-01
-5.405405405405403485e-01,1.165541990629436475e-01
-5.165165165165159777e-01,1.170307299036979082e-01
-4.924924924924933833e-01,1.175016736251671690e-01
-4.684684684684690126e-01,1.179669472230780863e-01
-4.444444444444446418e-01,1.184264684547961105e-01
-4.204204204204202711e-01,1.188801558634785122e-01
-3.963963963963959003e-01,1.193279288020695078e-01
-3.723723723723733059e-01,1.197697074571281023e-01
-3.483483483483489351e-01,1.202054128724786702e-01
-3.243243243243245644e-01,1.206349669726743401e-01
-3.003003003003001936e-01,1.210582925862637160e-01
-2.762762762762758229e-01,1.214753134688510983e-01
-2.522522522522532284e-01,1.218859543259406125e-01
-2.282282282282288577e-01,1.222901408355547143e-01
-2.042042042042044869e-01,1.226877996706173118e-01
-1.801801801801801162e-01,1.230788585210927238e-01
-1.561561561561557454e-01,1.234632461158702704e-01
-1.321321321321313746e-01,1.238408922443860333e-01
-1.081081081081087802e-01,1.242117277779720003e-01
-8.408408408408440948e-02,1.245756846909241294e-01
-6.006006006006003872e-02,1.249326960812794790e-01
-3.603603603603566796e-02,1.252826961912945902e-01
-1.201201201201129720e-02,1.256256204276155475e-01
1.201201201201129720e-02,1.259614053811312084e-01
3.603603603603566796e-02,1.262899888465016385e-01
6.006006006006003872e-02,1.266113098413524374e-01
8.408408408408440948e-02,1.269253086251272700e-01
1.081081081081087802e-01,1.272319267175904822e-01
1.321321321321313746e-01,1.275311069169713374e-01
1.561561561561557454e-01,1.278227933177424336e-01
1.801801801801801162e-01,1.281069313280242539e-01
2.042042042042044869e-01,1.283834676866086877e-01
2.282282282282288577e-01,1.286523504795933637e-01
2.522522522522514521e-01,1.289135291566204655e-01
2.762762762762758229e-01,1.291669545467121205e-01
3.003003003003001936e-01,1.294125788736957550e-01
3.243243243243245644e-01,1.296503557712126997e-01
3.483483483483489351e-01,1.298802402973034398e-01
3.723723723723715295e-01,1.301021889485627359e-01
3.963963963963959003e-01,1.303161596738589834e-01
4.204204204204202711e-01,1.305221118876110642e-01
4.444444444444446418e-01,1.307200064826175567e-01
4.684684684684690126e-01,1.309098058424319755e-01
4.924924924924916070e-01,1.310914738532789059e-01
5.165165165165159777e-01,1.312649759155057327e-01
5.405405405405403485e-01,1.314302789545647443e-01
5.645645645645647193e-01,1.315873514315208381e-01
5.885885885885890900e-01,1.317361633530801102e-01
6.126126126126116844e-01,1.318766862811350249e-01
6.366366366366360552e-01,1.320088933418214761e-01
6.606606606606604259e-01,1.321327592340843238e-01
6.846846846846847967e-01,1.322482602377469396e-01
7.087087087087091675e-01,1.323553742210817619e-01
7.327327327327317619e-01,1.324540806478779198e-01
7.567567567567561326e-01,1.325443605840033179e-01
7.807807807807805034e-01,1.326261967034576827e-01
8.048048048048048742e-01,1.326995732939143802e-01
8.288288288288292449e-01,1.327644762617480600e-01
8.528528528528536157e-01,1.328208931365463252e-01
8.768768768768762101e-01,1.328688130751030372e-01
9.009009009009005808e-01,1.329082268648915932e-01
9.249249249249249516e-01,1.329391269270167597e-01
9.489489489489493224e-01,1.329615073186435348e-01
9.729729729729736931e-01,1.329753637349019024e-01
9.969969969969962875e-01,1.329806935102670340e-01
1.021021021021020658e+00,1.329774956194138269e-01
1.045045045045045029e+00,1.329657706775455306e-01
1.069069069069069400e+00,1.329455209401966820e-01
1.093093093093093771e+00,1.329167503025098229e-01
1.117117117117116365e+00,1.328794642979868046e-01
1.141141141141140736e+00,1.328336700967150674e-01
1.165165165165165106e+00,1.327793765030696738e-01
1.189189189189189477e+00,1.327165939528921756e-01
1.213213213213213848e+00,1.326453345101475112e-01
1.237237237237236442e+00,1.325656118630604841e-01
1.261261261261260813e+00,1.324774413197336853e-01
1.285285285285285184e+00,1.323808398032484401e-01
1.309309309309309555e+00,1.322758258462514991e-01
1.333333333333333925e+00,1.321624195850293337e-01
1.357357357357356520e+00,1.320406427530732563e-01
1.381381381381380891e+00,1.319105186741377500e-01
1.405405405405405261e+00,1.317720722547954804e-01
1.429429429429429632e+00,1.316253299764919282e-01
1.453453453453454003e+00,1.314703198871038370e-01
