# x, f(x)
-1.831831831831831847e+00,4.000000000000000000e+00
-1.827827827827827711e+00,4.000000000000000000e+00
-1.823823823823823798e+00,4.000000000000000000e+00
-1.819819819819819884e+00,4.000000000000000000e+00
-1.815815815815815748e+00,4.000000000000000000e+00
-1.811811811811811834e+00,4.000000000000000000e+00
-1.807807807807807698e+00,4.000000000000000000e+00
-1.803803803803803785e+00,4.000000000000000000e+00
-1.799799799799799871e+00,4.000000000000000000e+00
-1.795795795795795735e+00,4.000000000000000000e+00
-1.791791791791791821e+00,4.000000000000000000e+00
-1.787787787787787686e+00,4.000000000000000000e+00
-1.783783783783783772e+00,4.000000000000000000e+00
-1.779779779779779858e+00,4.000000000000000000e+00
-1.775775775775775722e+00,4.000000000000000000e+00
-1.771771771771771808e+00,4.000000000000000000e+00
-1.767767767767767673e+00,4.000000000000000000e+00
-1.763763763763763759e+00,4.000000000000000000e+00
-1.759759759759759845e+00,4.000000000000000000e+00
-1.755755755755755709e+00,4.000000000000000000e+00
-1.751751751751751796e+00,4.000000000000000000e+00
-1.747747747747747660e+00,4.000000000000000000e+00
-1.743743743743743746e+00,4.000000000000000000e+00
-1.739739739739739832e+00,4.000000000000000000e+00
-1.735735735735735696e+00,4.000000000000000000e+00
-1.731731731731731783e+00,4.000000000000000000e+00
-1.727727727727727647e+00,4.000000000000000000e+00
-1.723723723723723733e+00,4.000000000000000000e+00
-1.719719719719719819e+00,4.000000000000000000e+00
-1.715715715715715683e+00,4.000000000000000000e+00
-1.711711711711711770e+00,4.000000000000000000e+00
-1.707707707707707634e+00,4.000000000000000000e+00
-1.703703703703703720e+00,4.000000000000000000e+00
-1.699699699699699806e+00,4.000000000000000000e+00
-1.695695695695695671e+00,4.000000000000000000e+00
-1.691691691691691757e+00,4.000000000000000000e+00
-1.687687687687687621e+00,4.000000000000000000e+00
-1.683683683683683707e+00,4.000000000000000000e+00
-1.679679679679679793e+00,4.000000000000000000e+00
-1.675675675675675658e+00,4.000000000000000000e+00
-1.671671671671671744e+00,4.000000000000000000e+00
-1.667667667667667608e+00,4.000000000000000000e+00
-1.663663663663663694e+00,4.000000000000000000e+00
-1.659659659659659781e+00,4.000000000000000000e+00
-1.655655655655655645e+00,4.000000000000000000e+00
-1.651651651651651731e+00,4.000000000000000000e+00
-1.647647647647647595e+00,4.000000000000000000e+00
-1.643643643643643681e+00,4.000000000000000000e+00
-1.639639639639639768e+00,4.000000000000000000e+00
-1.635635635635635632e+00,4.000000000000000000e+00
-1.631631631631631496e+00,4.000000000000000000e+00
-1.627627627627627582e+00,4.000000000000000000e+00
-1.623623623623623669e+00,4.000000000000000000e+00
-1.619619619619619755e+00,4.000000000000000000e+00
-1.615615615615615619e+00,4.000000000000000000e+00
-1.611611611611611483e+00,4.000000000000000000e+00
-1.607607607607607569e+00,4.000000000000000000e+00
-1.603603603603603656e+00,4.000000000000000000e+00
-1.599599599599599742e+00,4.000000000000000000e+00
-1.595595595595595606e+00,4.000000000000000000e+00
-1.591591591591591470e+00,4.000000000000000000e+00
-1.587587587587587556e+00,4.000000000000000000e+00
-1.583583583583583643e+00,4.000000000000000000e+00
-1.579579579579579507e+00,4.000000000000000000e+00
-1.575575575575575593e+00,4.000000000000000000e+00
-1.571571571571571457e+00,4.000000000000000000e+00
-1.567567567567567544e+00,4.000000000000000000e+00
-1.563563563563563630e+00,4.000000000000000000e+00
-1.559559559559559494e+00,4.000000000000000000e+00
-1.555555555555555580e+00,4.000000000000000000e+00
-1.551551551551551444e+00,4.000000000000000000e+00
-1.547547547547547531e+00,4.000000000000000000e+00
-1.543543543543543617e+00,4.000000000000000000e+00
-1.539539539539539481e+00,4.000000000000000000e+00
-1.535535535535535567e+00,4.000000000000000000e+00
-1.531531531531531432e+00,4.000000000000000000e+00
-1.527527527527527518e+00,4.000000000000000000e+00
-1.523523523523523604e+00,4.000000000000000000e+00
-1.519519519519519468e+00,4.000000000000000000e+00
-1.515515515515515554e+00,4.000000000000000000e+00
-1.511511511511511419e+00,4.000000000000000000e+00
-1.507507507507507505e+00,4.000000000000000000e+00
-1.503503503503503591e+00,4.000000000000000000e+00
-1.499499499499499455e+00,4.000000000000000000e+00
-1.495495495495495542e+00,4.000000000000000000e+00
-1.491491491491491406e+00,4.000000000000000000e+00
-1.487487487487487492e+00,4.000000000000000000e+00
-1.483483483483483578e+00,4.000000000000000000e+00
-1.479479479479479442e+00,4.000000000000000000e+00
-1.475475475475475529e+00,4.000000000000000000e+00
